"url","Ticker","Ticker_link","Company","Company_link","Ceo","Year","Compensation"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","VNDA","https://aflcio.org/paywatch/VNDA","Vanda Pharmaceuticals","https://aflcio.org/paywatch/VNDA","Mihael H. Polymeropoulos","2015","$2,366,714"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","SALE","https://aflcio.org/paywatch/SALE","RetailMeNot","https://aflcio.org/paywatch/SALE","G. Cotter Cunningham","2016","$2,365,517"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","MKL","https://aflcio.org/paywatch/MKL","Markel Corporation","https://aflcio.org/paywatch/MKL","Alan I. Kirshner","2016","$2,363,850"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","DCI","https://aflcio.org/paywatch/DCI","Donaldson Company","https://aflcio.org/paywatch/DCI","Tod Carpenter","2016","$2,361,829"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","PLOW","https://aflcio.org/paywatch/PLOW","Douglas Dynamics","https://aflcio.org/paywatch/PLOW","James Janik","2016","$2,360,976"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","NEU","https://aflcio.org/paywatch/NEU","NewMarket Corporation","https://aflcio.org/paywatch/NEU","Thomas E. Gottwald","2016","$2,359,476"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","COLB","https://aflcio.org/paywatch/COLB","Columbia Banking System","https://aflcio.org/paywatch/COLB","Melanie J Dressel","2016","$2,358,799"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","SKYW","https://aflcio.org/paywatch/SKYW","SkyWest","https://aflcio.org/paywatch/SKYW","Russell A. Childs","2016","$2,358,109"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","SJI","https://aflcio.org/paywatch/SJI","South Jersey Industries","https://aflcio.org/paywatch/SJI","Michael J. Renna","2016","$2,352,374"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","NNBR","https://aflcio.org/paywatch/NNBR","NN","https://aflcio.org/paywatch/NNBR","Richard D. Holder","2016","$2,352,158"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","NTRA","https://aflcio.org/paywatch/NTRA","Natera","https://aflcio.org/paywatch/NTRA","Matthew Rabinowitz","2016","$2,349,943"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","RT","https://aflcio.org/paywatch/RT","Ruby Tuesday","https://aflcio.org/paywatch/RT","J.J. Buettgen","2016","$2,346,936"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","XRM","https://aflcio.org/paywatch/XRM","Xerium Technologies","https://aflcio.org/paywatch/XRM","Harold C. Bevis","2015","$2,344,407"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","DGII","https://aflcio.org/paywatch/DGII","Digi International","https://aflcio.org/paywatch/DGII","Ronald E. Konezny","2016","$2,342,462"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","HLIT","https://aflcio.org/paywatch/HLIT","Harmonic","https://aflcio.org/paywatch/HLIT","Patrick J. Harshman","2015","$2,334,122"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=101","SRG","https://aflcio.org/paywatch/SRG","Seritage Growth Properties","https://aflcio.org/paywatch/SRG","Benjamin Schall","2016","$2,330,669"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","AZZ","https://aflcio.org/paywatch/AZZ","AZZ","https://aflcio.org/paywatch/AZZ","Thomas E. Ferguson","2016","$2,330,629"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","PB","https://aflcio.org/paywatch/PB","Prosperity Bancshares","https://aflcio.org/paywatch/PB","David Zalman","2016","$2,330,188"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","LAYN","https://aflcio.org/paywatch/LAYN","Layne Christensen Company","https://aflcio.org/paywatch/LAYN","Michael J. Caliel","2016","$2,327,850"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","XBIT","https://aflcio.org/paywatch/XBIT","XBiotech","https://aflcio.org/paywatch/XBIT","John Simard","2015","$2,324,728"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","NBHC","https://aflcio.org/paywatch/NBHC","National Bank Holdings Corporation","https://aflcio.org/paywatch/NBHC","G. Timothy Laney","2016","$2,323,794"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","NANO","https://aflcio.org/paywatch/NANO","Nanometrics","https://aflcio.org/paywatch/NANO","Timothy J. Stultz","2016","$2,322,030"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","MGEE","https://aflcio.org/paywatch/MGEE","MGE Energy","https://aflcio.org/paywatch/MGEE","Gary J. Wolter","2016","$2,320,616"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","ANTH","https://aflcio.org/paywatch/ANTH","Anthera Pharmaceuticals","https://aflcio.org/paywatch/ANTH","Craig Thompson","2016","$2,319,854"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","NWY","https://aflcio.org/paywatch/NWY","New York & Company","https://aflcio.org/paywatch/NWY","Gregory J. Scott","2015","$2,317,323"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","PPBI","https://aflcio.org/paywatch/PPBI","Pacific Premier Bancorp","https://aflcio.org/paywatch/PPBI","Steven R. Gardner","2015","$2,316,515"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","GDEN","https://aflcio.org/paywatch/GDEN","Golden Entertainment","https://aflcio.org/paywatch/GDEN","Blake L. Sartini","2015","$2,310,904"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","LBRDA","https://aflcio.org/paywatch/LBRDA","Liberty Broadband Corporation","https://aflcio.org/paywatch/LBRDA","Gregory B. Maffei","2015","$2,310,814"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","AGM","https://aflcio.org/paywatch/AGM","Federal Agricultural Mortgage Corporation","https://aflcio.org/paywatch/AGM","Timothy L. Buzby","2016","$2,306,653"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","SIEN","https://aflcio.org/paywatch/SIEN","Sientra","https://aflcio.org/paywatch/SIEN","Hani Zeini","2015","$2,306,299"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","JBSS","https://aflcio.org/paywatch/JBSS","John B. Sanfilippo & Son","https://aflcio.org/paywatch/JBSS","Jeffrey T. Sanfilippo","2016","$2,300,890"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","MXL","https://aflcio.org/paywatch/MXL","MaxLinear","https://aflcio.org/paywatch/MXL","Kishore Seendripu","2015","$2,299,434"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","SWTF","https://aflcio.org/paywatch/SWTF","Swift Energy Company","https://aflcio.org/paywatch/SWTF","Terry E. Swift","2016","$2,297,954"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","KAMN","https://aflcio.org/paywatch/KAMN","Kaman Corporation","https://aflcio.org/paywatch/KAMN","Neal J. Keating","2016","$2,281,056"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","CRAI","https://aflcio.org/paywatch/CRAI","CRA International,Inc.","https://aflcio.org/paywatch/CRAI","Paul Maleh","2015","$2,280,898"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=102","PKD","https://aflcio.org/paywatch/PKD","Parker Drilling Company","https://aflcio.org/paywatch/PKD","Gary Rich","2016","$2,280,507"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","PFS","https://aflcio.org/paywatch/PFS","Provident Financial Services","https://aflcio.org/paywatch/PFS","Christopher Martin","2016","$2,278,701"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","HZNP","https://aflcio.org/paywatch/HZNP","Horizon Pharma plc","https://aflcio.org/paywatch/HZNP","Timothy P. Walbert","2016","$2,277,574"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","KBAL","https://aflcio.org/paywatch/KBAL","Kimball International","https://aflcio.org/paywatch/KBAL","Robert F. Schneider","2016","$2,277,523"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","IRDM","https://aflcio.org/paywatch/IRDM","Iridium Communications","https://aflcio.org/paywatch/IRDM","Matthew J. Desch","2016","$2,276,674"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","BLBD","https://aflcio.org/paywatch/BLBD","Blue Bird Corporation","https://aflcio.org/paywatch/BLBD","Phil Horlock","2016","$2,273,937"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","NSA","https://aflcio.org/paywatch/NSA","National Storage Affiliates Trust","https://aflcio.org/paywatch/NSA","Arlen D. Nordhagen","2016","$2,264,270"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","CASC","https://aflcio.org/paywatch/CASC","Cascadian Therapeutics","https://aflcio.org/paywatch/CASC","Robert Kirkman","2015","$2,260,485"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=103","MTRX","https://aflcio.org/paywatch/MTRX","Matrix Service Company","https://aflcio.org/paywatch/MTRX","John R. Hewitt","2016","$2,259,223"
